sector;province;2018-01;2018-02;2018-03;2018-04;2018-05;2018-06;2018-07;2018-08;2018-09;2018-10;2018-11;2018-12;2019-01;2019-02;2019-03;2019-04;2019-05;2019-06;2019-07;2019-08;2019-09;2019-10;2019-11;2019-12;2020-01;2020-02;2020-03;2020-04;2020-05;2020-06;2020-07;2020-08;2020-09;2020-10;2020-11;2020-12;2021-01;2021-02;2021-03;2021-04;2021-05;2021-06;2021-07;2021-08;2021-09;2021-10;2021-11;2021-12;2022-01;2022-02;2022-03;2022-04;2022-05;2022-06;2022-07;2022-08;2022-09;2022-10;2022-11;2022-12;2023-01;2023-02;2023-03;2023-04;2023-05
 Çelik;MALATYA;14.98756;11.45684;0.5068;0.86144;0.52967;34.62502;1.755;6.55923;14.32947;2.57915;4.20187;70.23867;1.78631;8.02866;195.73814;24.1142;8.40805;2.74907;8.4247;16.91765;43.0095;48.37876;38.64147;40.74693;33.42725;11.57938;56.64577;626.34692;60.29486;29.14413;46.72572;13.01846;71.71804;200.37851;115.42315;495.03149;25.80279;105.71143;131.46044;48.50489;124.41607;98.40336;123.8577;108.85112;88.62814;115.42315;70.85162;98.51653;50.4504;85.80914;151.43545;212.49446;35.14288;155.04039;243.98634;127.45553;140.24955;58.04699;100.47026;244.73793;117.91944;64.17339;248.99073;175.33695;298.43566
 Çimento Cam Seramik ve Toprak Ürünleri;MALATYA;18.09626;19.94504;27.65063;42.95186;31.32869;89.12477;27.01617;41.41709;66.62249;43.78354;228.21186;185.43846;167.74598;685.59418;633.44851;1034.54442;1755.26379;982.53675;1706.55994;2062.98243;1665.7144;1819.92082;1522.81782;819.50046;1719.23845;1468.8054;1186.59135;1345.41632;1883.72642;1618.33217;1726.8133;757.4541;808.59014;1188.62292;684.12992;429.26011;1170.52246;530.41148;653.38769;636.70694;407.04117;1208.95407;1280.52187;2109.19618;1028.34278;684.12992;1271.4172;507.1928;870.39817;1065.75319;1456.45206;830.36158;2474.17862;2551.77525;1232.41851;1947.90434;1887.24696;1241.85612;1271.32806;934.21095;1197.13327;2014.95011;586.77417;807.65618;2478.67093
 Demir ve Demir Dışı Metaller ;MALATYA;232.34363;235.93859;117.01229;181.50407;146.73062;161.3993;78.89526;115.66109;146.92783;159.70581;88.6502;178.67199;33.67775;51.0644;9.58167;291.58941;394.22844;240.42122;45.85094;46.17287;73.77669;266.57989;154.08699;39.23637;11.43432;27.06546;26.00331;27.77013;38.49355;50.57178;65.54935;6.63803;129.59279;65.98795;410.05983;55.47535;11.63871;40.54043;186.68541;74.60126;79.38707;37.54207;11.91982;95.01729;77.12781;410.05983;28.27392;407.56545;291.56499;922.84796;917.3476;316.43728;227.90142;83.20723;82.65684;104.95779;95.72489;140.63781;100.4204;243.42513;230.73217;40.18179;187.83027;208.01605;190.91444
 Deri ve Deri Mamulleri ;MALATYA;3.56466;2.3;41.74288;44.63118;8.03083;0.75171;12.73285;19.13431;0.4183;2.30599;0;4.15453;0;0.60148;5.66108;0.39203;0.46091;2.4459;0.2622;2.112;4.61896;34.64444;3.06816;44.74494;0.67457;20.04;2.67578;1.86134;35.61823;1.87174;1.81299;2.291;7.38307;7.62728;8.39049;0;5.37717;0;15.70573;23.34283;2.14938;16.85396;0;9.30471;16.71666;8.39049;15.84959;9.4641;17.0671;8.38512;21.93885;7.85335;16.65571;13.93991;11.895;29.44199;5.03004;10.13709;12.81072;13.66532;0;19.92181;0;10.15182;0
 Diğer Sanayi Ürünleri;MALATYA;0;0;0;0.375;0;0;0;0;0;0;0;0.41805;0;0;3.40432;0.14289;0;1.16472;0;0.01;5.56497;0;1.79917;0;0;0.04925;0.02402;0;0.0217;0.01122;0;0;0.635;0;5.96484;1.0873;0.20597;0.38955;0.01134;0.54338;0;0.01709;0.6992;0;0.6417;5.96484;0.1668;1.20392;0;0;0;0;0;0.20338;0.01842;0.61302;0.05824;0.71718;0;0.31368;1.26505;11.03614;0;1.26312;0
 Fındık ve Mamulleri ;MALATYA;233.494;770.33695;611.02149;608.90915;376.86799;593.37486;104.59167;149.42291;793.84885;642.94085;608.64743;792.32215;586.29653;469.6035;456.60638;549.16983;213.70858;422.0812;83.55185;190.51732;437.04828;1449.34256;650.01978;1116.0436;580.94914;785.71035;624.20123;475.689;83.07401;439.75685;651.03198;987.4098;795.02955;1207.94336;1871.56987;892.72036;866.70957;1884.91563;1325.93977;1359.38892;1457.70742;1005.7317;579.53932;1452.28746;1804.90283;1871.56987;2728.43172;5023.93579;1365.75168;796.42039;1568.46657;1408.28766;507.2403;857.40123;1468.88196;1393.23861;856.77113;733.40865;570.76087;698.46418;413.02452;329.04106;414.42204;209.68823;1039.9875
 Halı ;MALATYA;24.405;15.04958;0;0;3.06335;0;0;18.345;8.18351;9.52662;0;5.94496;0;40.9635;22.13656;14.9526;2.16447;15.70765;13.99953;33.972;43.33153;0.62071;10.23011;4.37484;4.454;0;0;0;0;0;8.88718;0;40.02544;6.20438;1.00621;0;0.04788;22.9548;0.18624;0;0;0.03731;14.4216;0;33.51811;1.00621;0;0;0;0;5.38404;0;0;27.83397;20.9124;33.93;23.63189;0;0;0;0;52.6825;9.868;0;36.79452
 Hazırgiyim ve Konfeksiyon ;MALATYA;10201.28176;8782.31739;11199.16581;11147.95965;9401.49867;8615.42636;11633.61037;7514.17299;7482.22184;7666.44937;9129.61975;7827.29574;9381.35209;11123.71656;8220.01573;7663.03874;7573.6382;6893.21779;11564.33537;10514.14346;8542.63668;9294.32825;7183.16558;9788.48762;8288.50005;5118.10205;3416.19232;431.74157;593.4171;389.89212;365.99918;88.71823;315.56509;79.47615;137.29939;30.7199;407.25774;68.77884;212.35065;91.49722;59.28282;78.3917;228.89224;261.71766;186.43371;137.29939;221.53576;114.52005;185.40324;128.75434;6.32552;123.7018;92.9705;52.3654;95.80253;342.16237;398.88303;2.00323;296.17519;77.80065;339.93786;144.86409;129.95032;101.63971;198.32477
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;MALATYA;660.03851;921.24742;1833.85775;680.61912;1154.90082;440.2479;389.76975;417.91939;569.70248;321.6931;505.99464;703.20485;617.33901;614.93955;1034.9016;515.1779;1078.55363;521.76026;820.11335;854.35324;600.421;693.49146;669.67688;836.82517;366.73772;963.71491;725.99241;482.61768;437.88597;639.95569;1035.1027;507.02423;1102.76027;1015.40495;1571.54496;957.35331;849.84795;988.44917;1197.91438;1131.35244;1274.15044;1256.1305;954.04899;879.1743;807.44939;1571.54496;1539.2215;969.87755;1370.15278;1233.78824;1300.4301;1279.51077;2403.76369;848.19349;908.67194;647.38229;655.53357;1128.36225;1078.19912;1253.19496;858.38827;538.04512;1131.28116;1152.45884;1281.25237
 İklimlendirme Sanayii;MALATYA;95.60754;8.07462;67.32647;312.04779;5.68932;41.77187;72.25199;4.10188;68.9631;27.15301;53.34788;102.32754;153.30927;19.34028;68.60688;6.71866;51.96367;59.89075;1.35289;102.1932;63.55399;100.60221;62.51294;184.18476;68.72652;181.59221;50.38944;65.78395;34.31055;40.51355;152.67993;112.84194;32.97222;241.30307;404.16193;1006.6393;175.46777;164.40035;147.76136;126.91267;1074.12594;238.99631;422.01452;783.00361;205.15792;404.16193;97.57227;296.36375;149.9081;250.39527;297.68372;363.54681;237.30071;350.72448;276.72949;738.27761;887.72022;545.25368;454.90595;940.87582;2876.24461;631.04739;360.50018;377.86415;384.11968
 Kimyevi Maddeler ve Mamulleri  ;MALATYA;378.46475;281.46339;168.16793;189.56046;404.76541;514.28437;621.39273;36.70889;49.04242;241.16109;358.97186;219.17203;94.19914;37.10808;246.62216;201.38508;129.62927;89.28472;261.89466;154.58978;221.60028;100.12817;154.8354;293.63795;376.99777;263.10772;196.87266;195.27263;226.76606;249.7532;301.6479;192.70472;300.24256;343.32526;185.91459;333.81653;274.75967;185.30894;530.76201;231.77026;194.56552;149.20484;281.9275;343.48134;351.47196;185.91459;537.26031;314.57701;344.07633;499.36011;416.12957;286.83457;240.76574;3452.98282;805.69384;157.2805;535.6962;333.34318;619.42769;700.82135;278.22963;467.1118;447.78197;437.10744;526.51338
 Kuru Meyve ve Mamulleri  ;MALATYA;13612.8487;12615.00234;12904.57287;11253.95356;10047.12942;6172.3784;5503.47971;11755.98365;18028.71223;16175.15154;16216.38142;13425.35619;12594.12605;12614.08473;13265.98804;11523.96959;11117.08581;5014.29419;6042.83061;9920.68308;18325.05149;18878.10376;15033.8045;15599.02338;12936.1001;12530.26145;12744.8519;8842.39971;6527.05451;6817.58043;5045.47941;10516.99448;17202.58745;20780.76168;24255.4794;17916.54565;12872.85745;14482.01892;17027.62863;13308.88755;12659.7613;11720.34679;5266.97925;19621.52487;26391.41285;24154.93155;26563.45848;27325.40651;15297.48188;19544.91741;23875.73448;19708.79988;12686.4132;14334.92657;6358.96006;17926.65711;29916.9635;27681.99745;30017.72091;28131.36614;20060.18755;8724.3339;19302.80622;15368.5379;12909.41624
 Madencilik Ürünleri;MALATYA;201.5442;19.34;71.64844;225.90216;338.4478;68.86653;229.8726;260.18303;238.78653;232.62676;1.0511;45.36478;0;0;2.7975;270.73141;14.56188;220.90651;52.52398;325.71593;67.51;251.59347;186.4994;23.77633;24.45076;0;0;0;1.94296;0.19391;32.59253;144.32709;0.11552;41.55568;3740.8545;152.35466;28.68479;1.30478;3.6467;7.22288;3402.78288;29.06567;5798.42674;3932.43488;0.23;3740.8545;0.81;3245.78304;43.34985;90.42441;3820.80893;135.81554;85.71689;164.05755;133.35673;166.0757;144.52158;60.6188;101.14234;86.90962;23.15419;73.37054;359.87223;211.99046;178.99521
 Makine ve Aksamları;MALATYA;179.62901;623.00788;396.1461;386.59121;524.08599;492.62314;473.33526;259.65095;505.00897;628.05742;449.89978;321.44694;1045.50648;536.88612;324.52234;807.85052;1017.80263;211.43285;885.36691;630.53938;594.21167;1006.32434;1110.19917;781.85425;1119.75946;1573.89218;1116.91147;2626.39406;756.89457;1060.20179;772.26953;2561.23473;1501.48193;1569.01823;1488.24349;1218.50243;1401.23322;1281.87778;1421.16866;1621.81902;1237.04535;1580.69966;791.36721;1137.54403;1432.30039;1478.44349;2184.72261;1812.75732;1532.74295;2159.01297;1820.64734;3414.75655;1347.53279;2402.33116;1638.72781;2940.56972;2274.13382;1795.96982;2936.25385;3092.55708;1981.7457;835.90268;2567.44968;1737.25137;2459.06416
 Meyve Sebze Mamulleri ;MALATYA;325.99029;304.86196;213.66011;215.1413;199.50134;57.7757;29.60485;21.182;321.08398;0;861.71575;38.41818;95.30355;182.41294;276.52536;68.6911;107.47445;568.79593;628.35134;12.61753;506.23272;56.66561;141.15653;442.73124;576.06718;331.19667;1381.58372;747.44997;81.34555;523.69894;2.94888;977.29675;621.50232;98.53783;1858.26479;421.54634;1559.23496;705.79408;704.93375;237.97869;117.41496;553.16894;680.12303;1052.13185;1222.89217;1858.26479;2649.26689;1964.52566;1683.18351;1324.68849;1366.00478;815.22991;355.75423;494.64452;484.72181;1246.95719;1931.50805;3593.03219;4451.59147;3686.92169;1834.13386;321.2856;1384.00466;329.0349;285.10346
 Otomotiv Endüstrisi;MALATYA;3.072;9.03631;0.536;2.97723;2.79906;8.76456;8.85611;7.366;25.52015;2.46288;1.9;20.99529;22.656;20.45337;11.09979;67.24495;15.05883;0.34145;13.65603;26.76945;6.66478;31.5445;9.30049;3.04418;664.28432;31.6674;0.55448;1.38331;0.5933;4.56782;8.30718;4.89239;38.70094;54.00188;18.55266;8.79686;0.28568;3.67711;14.50724;4.07098;28.05406;17.56349;14.69089;1.66562;3.09674;18.55266;16.52619;44.258;26.86147;0.9978;43.28144;78.88191;0.71131;28.23675;2.42553;32.80434;12.66029;20.98485;4.71722;24.04807;2.2934;4.32766;10.41419;4.22518;10.26113
 Su Ürünleri ve Hayvansal Mamuller;MALATYA;1612.65624;909.02276;913.76571;593.75752;1139.30815;418.68547;564.82633;531.0101;647.6168;423.2738;226.46156;145.41008;113.845;136.11094;1475.34518;2189.69485;4033.0114;4774.51096;7263.29091;3813.99015;4462.39484;4710.54655;3574.81243;1317.32775;2776.69804;2998.02836;1468.93634;2548.87963;1175.35774;1969.67755;2672.14749;3035.69187;3062.80682;3605.11414;5896.39761;2096.13596;2541.19335;1110.26537;2912.33562;4579.58796;3626.22763;3583.87269;3043.36143;5179.91363;5699.8747;5896.39761;4085.31019;6255.22488;3071.89049;2627.72603;4038.33059;6312.87633;5795.91374;2453.4725;3508.88645;962.22322;2294.6026;1767.08017;1656.0667;1176.12265;1258.68049;728.4551;2720.04327;2329.79046;2668.14433
 Tekstil ve Hammaddeleri;MALATYA;2381.38449;1739.32407;2660.56949;2350.56168;2278.61955;1993.95153;2020.30385;1264.16938;1225.1857;1538.04807;1358.59797;809.89266;1788.43883;1730.1164;1957.77354;1598.82836;2158.04329;1669.62213;1119.10712;1000.6931;1123.84919;1210.16474;1279.38261;1018.56406;1137.73554;1370.69341;1272.67608;424.71728;1057.85292;1818.91223;1536.65021;1438.31701;1396.84677;1481.9876;2062.37703;1475.24807;2521.1657;2136.40954;2848.16289;3405.25804;2392.18468;2599.50275;2041.30377;1794.56431;2792.75079;2062.37703;3417.51318;2281.44894;2159.81578;2104.42607;2754.44243;1835.46601;1621.50104;2451.44529;1474.74606;1324.85425;2311.82317;1579.2256;1744.00829;1690.45843;1663.68725;836.6223;1941.71771;1445.70567;1849.07208
 Yaş Meyve ve Sebze  ;MALATYA;725.36279;474.35128;708.44194;414.39792;631.05207;1148.51873;1302.32676;21.38163;1.4;25.69909;14.3475;0;49.44217;119.52329;51.73002;1.69;0;286.02673;1499.03402;63.37455;26.79179;45.77736;18.86;23.59095;0;28.747;0.6594;56.52756;0;824.20425;2828.35963;331.06574;0;35.86964;108.28197;800.83293;593.32672;517.33266;749.68619;434.43188;215.03759;987.62949;2535.96254;49.85943;25.87364;108.28197;111.30894;304.33091;226.21733;199.08001;161.29741;197.88478;33.90309;532.89303;3266.60646;1231.37369;94.96884;115.37216;73.16742;230.20203;293.46043;442.84463;746.20434;354.87296;95.05225
 Zeytin ve Zeytinyağı ;MALATYA;0;0;0;0;0;0;0;0;3.25352;0;0.51826;0;0.05796;0;6.22023;6.56006;0;0;0;0;0;0;7.81885;0;0;6.28688;10.034;7.36912;0;0.72514;0;13.98839;3.9355;1.92858;13.59514;10.67564;9.02086;22.15677;0;57.07581;4.20775;0;7.47377;13.36901;4.8017;13.59514;2.94918;4.92239;0.4016;37.31275;48.35599;29.20971;11.85259;54.1958;2.48732;8.37965;11.86973;42.0121;7.34279;79.47331;9.39456;14.6547;69.37783;24.03313;54.24342
TOPLAM;MALATYA;31486.61935;28222.38176;32514.32547;29342.48975;27792.65143;21458.00754;23858.75259;23005.85396;30745.29791;29245.81629;30730.62632;25603.09452;28206.02269;29232.63034;29407.90252;28269.175;30973.16819;22725.90325;33873.27932;30792.50503;37936.06132;40608.2877;32724.3929;33470.34329;31871.71862;28876.49038;25607.02852;19457.3473;13474.67698;17203.04845;18726.77317;22838.60959;28138.33117;32994.96332;46424.01451;29170.49448;26120.00881;25182.33751;32231.02429;29269.43454;29536.9377;26768.45617;25606.98837;40071.73679;43458.90063;46313.66666;47014.07903;53241.63669;29797.56499;34787.2568;45914.05395;38878.59798;29975.13192;32736.62692;24061.52821;34207.78767;45979.07687;44495.34627;48497.31044;46274.6981;35826.69711;17259.70496;35075.91173;27798.7862;31169.95552
 Çelik;MANISA;4018.29506;2082.95463;2437.35816;1633.9821;2693.33574;1747.7393;1574.91815;1624.45754;2159.1292;2218.57509;2108.26183;2190.32439;1583.07934;2039.01978;1952.48109;2054.90389;2629.98327;1756.39654;1670.16515;1888.60498;2318.98641;2781.66505;1835.26159;1692.46048;1776.51219;2169.43292;2272.84618;1312.06245;1542.75839;2097.9232;2511.19433;2485.03928;2759.61242;3026.46136;3912.43612;2264.54828;2161.47993;2064.74332;2667.21763;2789.41404;3568.33158;3853.49845;3779.22713;3748.33358;4649.39458;3912.43612;6055.38407;2981.25435;4112.24195;3393.86922;5098.3118;5285.69229;4160.78457;6314.80333;4228.57491;4931.61772;5416.97033;5294.54615;4632.27676;3938.30921;4152.53334;3968.59364;4590.47482;3276.6213;3302.98422
 Çimento Cam Seramik ve Toprak Ürünleri;MANISA;1544.53646;2420.97678;2118.30811;3437.78364;3873.53784;2704.01406;3171.2582;3146.58099;3859.14187;3583.34412;4040.22602;6227.82253;3988.97106;5201.59096;4531.19738;4585.79613;6014.66068;5229.02352;5920.03126;3842.40818;2982.92745;2792.69617;3229.91112;1687.40031;2704.81663;2731.16736;2781.81858;568.90213;2074.0989;2491.55047;3864.68543;5696.31579;2163.37686;4689.86187;3531.37387;5316.16272;3653.02095;5130.58555;5280.19096;7194.72527;5758.04574;6790.35902;4492.56351;6541.14037;6861.53144;3531.37387;3425.67935;3665.71673;6003.67752;3480.83393;3816.3231;6229.78897;3263.83013;9490.46458;3479.24405;5162.82756;5393.19498;4508.94262;5288.0112;5372.25282;3672.84304;3637.90223;5194.26537;3733.97822;4613.5275
 Demir ve Demir Dışı Metaller ;MANISA;5462.98023;5682.02761;7084.63807;6948.57425;6410.59726;6178.61499;6520.94955;6575.08447;5481.71095;6862.01661;7642.07097;5118.43127;5132.55806;5899.49707;5895.74274;6896.01372;7002.21659;4293.03896;6781.39915;5134.07685;5871.14927;5986.9862;5775.27132;7222.31757;4150.80549;5350.44988;5164.47467;3472.5129;3045.20628;4546.1379;5881.20743;5962.63172;5433.69317;6610.85632;9584.12054;7267.04944;3833.88534;5863.23597;8302.02777;7971.33457;7484.73035;9743.64442;7196.02417;9243.21528;8871.34262;9584.12054;7330.27166;7291.78695;6420.50798;7132.79049;8307.28703;9182.58813;6321.59409;7212.96046;4821.15995;6722.92853;6674.37052;6474.5778;8376.19615;8512.0907;7165.85211;7289.89962;7921.7373;7666.06401;9096.50246
 Deri ve Deri Mamulleri ;MANISA;387.60891;589.1741;1228.18361;872.87281;1094.42389;668.51776;536.06523;560.39212;566.87195;509.39051;310.50402;636.18171;409.03129;959.15834;927.15629;629.77715;580.26737;257.9704;562.60684;597.86608;783.54057;663.10547;774.28919;345.27098;619.83122;944.59023;715.45087;384.6372;540.53214;251.64301;515.90374;234.21728;479.17826;354.43425;515.67092;253.34075;520.7794;351.98643;624.38862;749.87927;588.54317;501.82364;249.28446;620.77926;856.98528;515.67092;391.02214;868.32683;476.80941;729.5846;607.0446;1683.68916;417.26964;808.80616;273.92866;729.8104;671.67368;531.5115;552.20059;679.53172;723.65887;550.50097;1333.4573;1034.34654;517.76286
 Diğer Sanayi Ürünleri;MANISA;0;33.15889;14.3964;81.03;19.07537;26.85248;54.75198;30.7526;19.36391;13.69931;2.90516;17.4626;14.96809;12.43977;5.48784;13.88514;110.10591;80.76091;71.51404;68.33419;17.4;16.74092;7.61829;19.43691;20.09179;7.51264;29.78917;27.78796;27.54317;29.87631;36.49486;12.79562;11.67605;4.09771;58.71962;28.85372;15.27044;77.08487;26.91063;37.92409;58.08088;43.07486;329.70065;26.71379;89.69576;58.71962;207.43776;72.44964;130.22511;46.24103;147.51437;125.59794;120.27684;251.7529;127.58946;41.06344;101.64636;14.28182;0.02266;37.19811;47.58841;65.66149;60.99432;119.10183;202.5966
 Fındık ve Mamulleri ;MANISA;0;33.2;0;31.02211;1.9201;0;0;0;0;0;0.7236;0;0;0;0;0;0;0;0;0;0;0;12.1464;0;0;0;0;0;31.86489;19.55617;0;2.36462;0;18.14961;0;0;0;0;0;0;2.49856;0;1.42168;0;21.846;0;0.0012;0;0;0;0;35.89386;0;0;0;0;0;0;0;0;0;0;0;0;94.70475
 Halı ;MANISA;99.10211;80.71784;108.16723;350.22138;142.46752;150.56744;67.32185;75.18348;70.89613;73.08331;273.83759;90.13692;92.61146;141.34357;125.31428;320.41243;237.03356;145.87941;152.49945;29.3262;88.41525;88.99643;172.34918;150.80872;35.98706;165.89893;272.71013;127.06061;67.65802;58.17781;123.61858;53.29755;45.39601;186.55491;164.5164;99.8795;91.39957;54.15585;236.52154;138.36868;67.49598;137.49108;148.78416;137.79778;117.16426;164.5164;147.0176;149.39027;164.79642;243.59633;361.21039;280.95851;107.31484;187.06665;128.80706;218.44509;270.1551;185.48658;202.66917;233.60074;294.50967;402.4925;359.27287;239.42821;465.6052
 Hazırgiyim ve Konfeksiyon ;MANISA;419.54635;104.11653;234.20124;223.0848;198.77425;166.59111;205.93133;310.33404;366.33923;281.75043;113.42022;198.94878;179.00609;194.46016;89.23457;166.41492;243.87653;206.67418;147.2346;376.99631;524.7236;466.9011;229.35531;191.67667;273.88419;299.67879;52.67566;128.5048;474.54249;4301.84801;519.53253;183.56238;516.44143;404.09245;415.57031;305.88065;308.80889;355.48602;823.51373;421.87816;517.89594;648.19402;274.91085;547.89284;686.4127;415.57031;423.29486;432.5146;418.13132;262.10297;303.15793;509.57469;815.14744;687.23028;303.26796;410.31108;259.70032;514.65944;619.70431;633.44291;313.60404;246.98268;258.65715;646.17566;1220.53301
 Hububat. Bakliyat. Yağlı Tohumlar ve Mamulleri ;MANISA;4708.17242;2378.59983;4998.27273;8945.83916;5393.10334;2900.9407;6080.36656;5004.11592;4814.20346;5105.55549;8869.07964;6742.08358;4847.3315;6181.01209;4802.75118;6647.25864;9459.28782;2099.05799;6475.49994;4068.76912;3044.67863;5106.50491;8008.0882;6024.08183;5123.73478;6186.94172;7297.18279;8349.24934;7219.20543;10920.57655;10012.78047;4991.75146;4651.6857;3149.22911;9311.70103;9298.94618;9386.67314;13170.3893;11003.85196;8319.03489;9669.88741;14415.09684;7394.29181;9326.05238;9277.32777;9311.70103;10871.09801;10343.12468;13248.27804;15125.43862;6956.81817;3317.502;13211.98062;19318.31678;15972.26083;10986.31578;20251.54359;11472.37251;16245.35533;14790.64327;16112.8918;23008.73301;19506.82536;15024.47608;15828.26228
 İklimlendirme Sanayii;MANISA;42056.06659;32308.30342;41453.88726;34186.22856;47141.79713;36412.39038;47344.8204;40116.60607;38543.20206;54849.8609;51790.33735;40985.8252;47151.81797;52445.5761;59038.55921;48994.80172;55793.83605;38101.80449;54177.52283;37367.39344;51567.51627;54451.50964;55637.59477;46401.03336;45717.38828;53707.14874;54352.99265;35112.51457;31478.68403;40744.28735;47920.25095;45956.30484;66912.19331;69200.98434;45245.93726;65470.2142;56069.68384;64040.24885;77453.34364;74885.18843;65097.03302;75079.81082;62748.96241;64928.95878;52755.87791;45235.41697;47216.75681;57258.77042;54069.03298;66414.29567;77601.42727;67480.85826;56348.97979;63105.89404;55903.72205;59089.13881;54342.33825;55872.59694;64025.38942;63326.73188;62393.26402;74505.84988;77481.22019;55443.87757;74588.86211
 Kimyevi Maddeler ve Mamulleri  ;MANISA;12174.25114;11141.40121;12044.39223;12310.46904;12045.62241;12926.90722;12962.98312;11116.61706;11299.49293;13242.15116;13972.46461;12050.02985;12100.12241;10616.87787;13159.26961;11238.33327;13361.79041;8394.47362;9903.33072;9621.51683;10937.139;11291.10493;11670.11046;9273.03437;9613.13958;10097.12478;12396.48392;12089.49312;10620.43668;11944.881;12898.95546;9727.36154;11390.94737;12539.87944;15436.64522;11245.57613;10783.54717;11735.09571;13477.535;13678.94619;14747.99225;17347.2274;14317.48708;15437.00173;16499.51739;15496.09004;13948.14109;15207.12355;13668.40284;14953.72205;17213.15686;21169.79607;14330.90497;18418.41362;14686.31604;15557.25422;16612.30317;13026.80601;15116.5711;14459.73375;13107.89967;13239.58591;16996.45537;12643.73942;14931.53127
