sector;province;2023-05;2023-04;2023-03;2023-02;2023-01;2022-12;2022-11;2022-10;2022-09;2022-08;2022-07;2022-06;2022-05;2022-04;2022-03;2022-02;2022-01;2021-12;2021-11;2021-10;2021-09;2021-08;2021-07;2021-06;2021-05;2021-04;2021-03;2021-02;2021-01;2020-12;2020-11;2020-10;2020-09;2020-08;2020-07;2020-06;2020-05;2020-04;2020-03;2020-02;2020-01;2019-12;2019-11;2019-10;2019-09;2019-08;2019-07;2019-06;2019-05;2019-04;2019-03;2019-02;2019-01;2018-12;2018-11;2018-10;2018-09;2018-08;2018-07;2018-06;2018-05;2018-04;2018-03;2018-02;2018-01
 Deri ve Deri Mamulleri ;?IRNAK;1114.75372;454.72586;548.48572;431.54927;681.87033;999.20811;830.25335;735.73171;340.13671;244.48733;55.42481;93.33423;291.2919;206.01674;287.80406;322.85185;155.57479;136.74682;275.98181;291.32603;154.55189;158.88345;215.5486;1000.1409;462.12755;1014.46538;476.97012;740.70627;317.97344;296.53064;291.32603;358.66007;217.50971;155.56637;260.19052;189.04543;201.27956;203.5501;150.97851;208.56108;234.88669;483.05599;455.608;716.52412;353.50422;146.38854;531.9066;142.47447;753.09645;464.43746;605.6658;485.22146;297.53124;333.88165;477.67957;654.47251;338.63753;418.74598;439.05321;377.20238;841.85096;754.55182;946.40678;744.48213;523.9492
 Di?er Sanayi Ürünleri;?IRNAK;23.13195;1.12822;1.09844;2.10844;82.55954;15.54567;0;0.31278;7.14017;3.67775;0.79517;9.5699;6.02988;3.87535;18.50675;0.26134;30.14573;8.87843;2.9333;3.967;59.18727;7.17032;20.41432;4.46224;0.4973;8.67732;6.13577;7.03703;1.50365;2.1291;3.967;5.19534;4.53387;3.77269;5.11173;0;0.0025;2.49176;5.72028;20.34473;0.19434;4.9577;2.37546;6.03686;25.00656;8.23543;53.47144;27.67078;50.7967;18.34933;25.1819;1.60794;14.41294;17.66056;33.89358;56.96794;115.03039;25.40224;66.46542;90.2536;81.27259;44.25072;47.50446;1.6979;1.60955
 F?nd?k ve Mamulleri ;?IRNAK;0;0;0;0.325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.284;0;0;0;0;0;0;0;0;1.18552;0;0;0.1665;0;0.3795;0.3736;0.2493;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35354;0;0;0;21.80612;0;0;0;0;0;0;0;0;0;11.66
 Hal? ;?IRNAK;547.48582;172.49744;262.98528;106.22271;250.10787;36.78088;306.21706;116.72372;190.29946;70.3295;37.16269;64.85639;95.91201;177.2864;178.48395;85.44685;93.21183;330.57609;155.31962;198.41873;243.67195;310.94305;143.73881;92.5587;78.27435;38.75394;127.82446;125.42103;147.0784;261.31683;198.41873;220.72334;234.84391;267.00102;429.3662;374.97967;94.70246;125.34433;720.56933;595.8252;346.38412;392.41695;692.77402;908.59381;803.85515;219.87518;482.81475;213.73478;282.59232;103.48597;51.36219;32.06967;328.51475;504.61185;611.08391;591.99042;569.90164;515.80614;423.14908;466.90159;498.16734;196.50723;88.70905;287.30622;222.55058
 Haz?rgiyim ve Konfeksiyon ;?IRNAK;2668.8761;3153.65025;3833.02742;1599.77626;1680.66482;2607.68892;3548.30588;3373.86985;2212.02679;2087.37079;1101.56181;2024.17639;2127.91367;3404.18605;3163.92902;3127.42562;1923.76156;2123.8111;4594.06635;6385.40401;4079.76346;3693.70775;2466.5602;6106.57673;3799.38592;7148.23545;8369.45804;7318.14752;4794.60182;6118.67217;6385.40401;7743.04547;8228.43795;4839.65333;7155.60426;4533.42466;4601.0468;2774.6837;2897.49563;3840.76557;3171.79774;7233.14755;8567.23013;11418.54239;6689.14852;3607.65692;5247.87874;2054.07861;5635.11178;4061.00264;4987.57448;4725.08552;3077.97329;4572.43463;5679.95873;6518.03701;3737.10859;5097.76432;5740.78596;4373.88722;7370.53526;8903.81929;7598.2255;7622.73605;6960.36204
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;?IRNAK;13535.9302;12195.6881;12026.34085;12636.86714;13024.3459;27777.54907;18673.09689;25025.87285;22050.6312;31376.31009;41334.28302;41435.9897;33858.3424;34950.27246;32763.21473;30998.1321;13172.38731;28904.19462;12348.86984;9509.64435;7089.20366;10581.09507;9581.23601;6303.07366;4783.00247;4209.17455;8852.13801;5128.43848;4712.36234;10038.29054;9509.64435;12229.81387;11641.09104;7378.97139;5658.36548;5521.68799;7992.47895;8376.12832;8150.89771;4686.11711;5932.16208;12592.46964;11221.00819;10494.47147;12115.80845;7780.98927;6015.31675;4426.66274;6808.24399;9234.68918;7348.32477;6244.19958;8151.37919;10599.29173;12262.57295;11914.04009;12904.44851;9046.70137;6923.71503;7891.96272;6932.65654;4840.45754;8423.84975;6919.18496;10099.74445
 ?klimlendirme Sanayii;?IRNAK;3659.36034;2652.1167;1752.11159;959.09023;222.69211;386.43048;542.46282;810.52531;344.25098;216.82379;1013.05245;634.84511;755.11998;651.55248;1807.75553;645.02933;1448.46606;2185.94024;2883.90719;3428.71028;4171.92298;3137.82583;2682.96528;1474.89021;1701.91572;1040.91688;617.60358;671.99655;748.37277;683.20397;3437.7073;752.18693;516.91298;160.8544;326.21789;381.50481;271.44988;126.98961;425.31163;164.36876;631.43197;440.81669;922.98937;321.30945;361.21292;308.91046;474.16999;90.17951;288.9012;240.81093;264.79701;187.21245;178.11473;89.15899;217.82156;82.67439;98.81605;143.2225;125.25286;57.86446;52.35683;1049.41842;205.75278;107.16012;405.99472
 Kimyevi Maddeler ve Mamulleri  ;?IRNAK;5785.06486;2135.44838;4593.73146;1880.83586;2927.64308;2863.97555;3724.72574;3689.20642;3535.4096;3234.99704;1917.30635;2782.2932;2139.85624;3052.51174;2336.70155;2108.81173;1916.486;2647.42212;3985.92444;3024.58791;3776.97769;2556.03687;1599.51143;1936.15984;2120.43037;3056.8655;4134.13363;4598.32682;4012.94738;5010.4316;3026.67891;4333.80473;6699.31099;4266.69007;3956.23947;2544.40436;2864.06618;1155.529;1152.02026;1199.47238;1124.55543;2427.49959;4654.05619;2948.59111;3257.10105;2191.00127;2959.20197;1357.00734;1873.70622;1939.15453;1950.31646;1297.29679;1153.48801;1893.15662;2203.65806;2189.66086;1706.34051;1341.24746;3454.99044;1737.10991;2340.34594;2073.43603;2117.51417;2017.81031;903.99376
 Kuru Meyve ve Mamulleri  ;?IRNAK;0.073;12.5826;21.439;3.4847;0;0.14867;26.41244;11.37187;0.55891;0.25417;4.393;0;0.11367;19.33069;0.63229;0;22.86412;27.75454;87.19562;16.17967;11.38013;0.1742;0;42.02626;48.05251;20.31891;177.88377;107.55723;0;25.28143;16.17967;2.80536;35.74789;496.46221;4.91864;76.40841;3.83323;14.25562;6.41714;4.095;136.21148;0;0;379.04832;156.20301;0;46.816;13.1578;24.08206;243.23635;246.25631;130.48643;11.84543;49.93862;61.39604;11.51807;0;13.00788;0.415;0;0;0.30875;6.02375;0;0
 Madencilik Ürünleri;?IRNAK;2224.80568;1489.07996;1998.15949;1739.04954;1914.09154;2112.26439;2020.66053;2162.37373;2097.01265;1752.43169;1273.71761;1689.96321;2384.40259;1617.58595;1786.67235;1393.78772;1466.00539;1728.52076;1697.42941;1529.12105;1696.24381;1842.05901;1450.97202;2099.22473;1675.54057;2071.81886;1461.24458;1395.21126;1585.12886;1974.79474;1529.12105;1504.6717;1151.41172;872.64428;1078.2256;1125.3195;900.21309;614.60221;123.48153;1016.19257;1047.34647;1236.84774;1053.60411;1324.63962;1380.02834;964.36697;1119.78452;911.14013;1096.36151;1025.37043;1000.94652;802.18617;707.72286;813.2191;1172.01788;1304.42757;945.65865;845.14902;871.87461;656.17613;840.21627;800.76594;512.24502;548.45253;396.21192
 Makine ve Aksamlar?;?IRNAK;1727.57016;1443.68926;294.54176;169.14069;557.03396;664.745;993.54564;1090.63283;887.66224;796.4765;493.55869;581.27109;599.32939;700.23828;187.97208;367.93197;564.57641;562.60539;759.50982;2210.47856;1937.54819;2843.74853;3300.239;3185.90262;2804.03088;2150.83646;2977.02521;1676.03094;3029.36933;2442.13447;2210.47856;1228.55843;1409.46621;785.88073;1750.64625;1709.81576;372.12274;340.35872;467.26257;717.63925;554.0722;621.85069;435.04394;1240.19326;800.70551;425.42172;994.13699;382.52813;721.01955;708.16043;474.42629;491.44592;756.1956;886.71902;619.97059;1080.78234;1288.78568;737.02348;278.77893;178.31629;258.8623;153.76647;153.82002;309.83923;41.80143
 Meyve Sebze Mamulleri ;?IRNAK;40.343;0;2.61388;2.1435;22.32;50.91787;49.10083;240.71372;211.52249;59.10089;53.48747;57.909;8545.27322;21.3002;8110.39587;70.6543;19.67343;87.72313;30.97043;120.41623;55.81257;42.44322;92.47579;25.93832;6.625;14.31718;52.73356;77.00571;67.9948;110.12897;120.41623;96.94936;73.55405;24.54549;75.96776;42.48816;31.21285;14.89858;133.73465;32.61264;30.72681;87.14198;45.98238;38.86808;7.61504;91.37559;6.94918;41.6049;10.57477;142.08114;27.61674;141.13805;52.7175;43.30198;66.59518;10.53536;47.83635;24.52757;0.0444;29.95536;46.73588;49.72226;42.55688;52.42695;87.18371
 Mücevher;?IRNAK;1.3715;35.32008;32.28711;134.46541;1.9464;175.90987;1.05412;0.96987;0.92748;2.34522;0.24922;3.02701;26.09001;5.08791;5.72185;5.92661;2.29309;0.56337;4.48549;4.31815;3.74804;2.51505;0.45664;5.24675;1.09398;8.03122;3.26627;2.8404;1.53547;7.36596;4.31815;2.8158;3.5737;4.84105;8.12222;0.333;1.578;0;2.47163;50.56119;4.6991;5.96736;10.74849;11.12252;5.61831;7.4321;12.293;2.76585;4.71262;9.08347;6.03649;0.54736;4.67993;5.38087;12.70383;6.51567;18.78983;6.1176;8.831;3.20709;15.68516;7.4401;10.72161;6.16546;5.29538
 Otomotiv Endüstrisi;?IRNAK;3681.94433;1768.74009;2132.53402;1649.07279;2347.22345;1437.51559;2407.56637;2197.23625;3397.9128;1680.0991;1679.42947;973.85491;713.74558;1164.0091;537.28934;1953.63735;1179.0239;1253.07657;957.69506;949.27162;1184.17088;1352.02573;1885.79635;1823.56444;715.08409;610.07375;1022.87891;618.66338;1887.9603;1209.80754;949.27162;718.06286;1057.1021;1097.01749;764.39897;609.02105;521.89605;664.49855;360.31199;732.16722;318.53226;812.63039;1229.00441;2787.84109;2833.56593;1821.65044;2767.67945;1749.177;1755.10932;964.18487;823.36435;1078.16069;1115.70857;610.88648;792.08487;1589.31099;1002.44449;756.83598;659.46295;489.66776;301.59308;268.20614;670.85061;250.00737;168.26152
 Su Ürünleri ve Hayvansal Mamuller;?IRNAK;3099.48404;4727.74251;2524.09629;1620.2721;2278.62169;2035.09339;4165.75641;1746.70603;5332.72768;1636.47152;686.07335;1393.67723;1222.45371;1465.91401;4056.75391;3330.76392;3437.56516;5713.81996;2935.6478;3971.3306;2667.95255;1378.89266;694.43378;2589.41382;1352.03379;1223.51749;1221.08487;1617.01749;6022.46774;1925.28895;4252.63072;4535.56132;2900.73912;3538.92659;3378.91404;4115.16198;3618.695;3317.11807;3617.95167;3358.17924;2056.81606;2054.49595;2736.7418;2119.35587;3536.56873;2482.98344;2903.70515;1785.1078;2990.53664;2132.56939;1977.20173;1962.33569;2152.48151;2846.20512;2554.60571;1955.25667;533.16275;686.71628;1176.74849;482.72963;650.09993;301.6196;570.94513;476.53228;744.28559
 Tekstil ve Hammaddeleri;?IRNAK;527.79021;543.82065;21.93143;290.15982;210.76469;172.57758;26.4846;52.92197;21.70808;8.64811;10.60228;155.68775;129.19764;139.20566;42.01438;169.59749;113.87799;170.45111;176.49045;242.22954;96.9618;130.03377;106.97091;252.17368;223.32225;489.21476;265.04956;424.78934;300.55379;215.11368;242.22954;62.4846;186.9536;92.56656;130.56802;39.54548;18.97476;345.15649;207.03605;124.17867;149.15568;228.85702;127.04784;181.26648;68.26999;62.84118;138.75616;128.53991;369.62719;127.14914;265.88794;165.42772;56.45628;40.09711;58.65291;100.54181;62.21904;179.77121;289.09751;285.21916;177.30063;87.39853;479.51347;236.11678;712.13782
 Ya? Meyve ve Sebze  ;?IRNAK;3901.71342;2831.65613;3122.00269;2689.32116;4129.41538;3133.26523;3580.17683;2684.79847;3657.04867;2212.40984;1632.77511;3304.61577;3154.8014;2951.89043;4389.76493;7275.32119;12474.18648;19528.61218;24078.54323;18359.12595;20745.22105;12505.35891;7054.32751;13432.93583;25802.89688;18283.30138;28207.21638;24739.0691;22514.6775;26042.68943;18359.12595;23194.72718;20482.70666;10309.87396;10129.27288;5964.48526;5039.29183;3785.89857;4415.18957;6417.81755;4942.66263;6541.12509;8577.20087;7609.43754;4305.12183;2838.30729;3112.55016;4803.72901;3967.41902;2101.89808;3840.24763;3488.16487;4070.29646;7222.04758;8444.75338;5353.35415;3240.98937;2307.07204;1797.41566;2269.29207;2635.30018;2935.41511;4579.02379;5970.59493;5675.09133
 Zeytin ve Zeytinya?? ;?IRNAK;0;0;0;0;0;22.676;0;0;0;0;41.64785;0;0;1.36421;0;0;0;81.59835;0;52.29052;0;0;51.8049;28.77072;65.6686;85.7814;53.86278;86.16698;52.8675;0;52.29052;46.50177;150.79729;33.868;84.50015;0;0;30.691;16.42112;0;41.794;0;55.36095;39.40572;58.35031;0;0;0;41.39681;14.48129;36.7958;32.53828;0;76.50282;92.94661;82.58361;96.39389;28.71792;82.64309;24;0;0;37.8636;9.7638;0
TOPLAM;?IRNAK;63750.36164;44544.18234;48053.48918;37865.82998;46832.98284;64485.61443;57153.50318;63076.22086;65463.87378;63781.40345;72276.36018;73287.67345;76577.2456;65758.9438;75836.23488;68316.1196;53983.09921;83476.96662;75024.00477;68603.60992;68984.90128;59509.03553;47971.36544;64958.47762;70505.97565;64116.65453;81718.76029;63919.47073;65437.54917;82378.55487;69001.06997;75859.47397;74807.43685;53050.84786;57362.16273;45806.41215;39120.43372;29053.41078;26731.13822;34851.37731;33375.50933;52308.13227;57290.37764;56373.22027;49583.06106;34245.91805;37183.58303;25094.91;35544.26048;31940.09776;32011.0052;26384.59436;25299.9192;33890.24625;45263.08352;39953.67909;38053.7991;32108.3301;35589.67012;31871.04938;39565.72913;30196.02898;37988.23058;37773.58114;38116.79008
 Çelik;TEKIRDA?;887.6303;1353.61117;1826.74605;1346.76586;1271.81854;1619.3588;929.44273;1298.40351;1984.90892;1295.28643;1174.10121;1386.69412;1398.30574;1529.13219;1198.71797;773.44222;887.53731;1072.36968;1013.0277;1727.19709;1350.05845;955.73432;1405.15514;2014.02692;762.62212;1047.46743;1109.92064;900.18336;609.86912;719.56854;1727.19709;654.33929;628.13654;472.57567;602.58916;372.8083;768.49503;381.93347;561.7623;904.89907;577.08288;724.18909;622.5585;1072.74228;1210.89409;577.78879;780.30461;594.17476;503.98698;470.61185;899.82793;894.78896;566.93748;382.63959;931.18781;1194.16803;1686.59321;919.84344;1164.08562;2423.14479;1188.13957;848.08861;586.81354;1140.3599;439.52061
 Çimento Cam Seramik ve Toprak Ürünleri;TEKIRDA?;1419.48307;905.88895;1503.99246;1077.0767;973.34431;1188.34285;1081.30897;1356.60324;1830.83715;1893.18849;1441.4861;1411.56419;1029.8931;1845.82033;1640.94586;1008.83864;969.49856;1095.08403;999.81706;953.65948;1392.90537;1474.2586;902.63892;1266.59144;901.11454;1175.49627;1046.60266;836.41046;1087.75156;911.83095;953.65948;946.15239;973.31236;955.23468;1129.84255;946.6614;539.92111;969.19788;853.79403;1396.28109;981.60967;725.59202;1009.31745;1262.33293;1140.20741;886.31759;1453.66295;981.13556;943.01031;1003.29254;1114.75724;966.27218;1727.96801;1284.78916;1488.30156;957.60274;1649.76799;979.79306;1284.03426;901.33406;1010.06741;1133.40016;1678.17953;1364.30356;1599.97264
 Demir ve Demir D??? Metaller ;TEKIRDA?;33617.31871;32137.6098;34294.71954;28853.84274;15917.01101;17008.75552;16996.44794;17636.66125;17891.66421;13638.43279;15860.77669;20423.87324;17030.645;23585.63129;44192.213;43297.94397;13999.88957;17494.08621;13496.13052;14302.71242;12618.81958;11322.4241;8788.56724;10907.85348;9120.86296;11053.20686;10782.26317;8275.08676;5975.66313;5707.93006;14304.40265;6910.04554;7816.70003;5897.1793;6239.28997;6700.64284;4242.5462;5115.75454;6732.86353;6854.54014;6061.32268;5856.11947;6131.96296;11462.10541;9721.44601;11123.21885;10561.8956;4574.68599;6687.91463;7044.11821;7246.42774;8345.42168;6468.00023;6609.46589;6907.12848;7528.9283;8370.26283;6339.58595;6897.40365;6057.17811;6768.87984;6376.07414;7579.41753;6819.63895;6999.53016
 Deri ve Deri Mamulleri ;TEKIRDA?;2380.21994;1140.37679;1209.24281;472.04101;747.51352;1671.78866;757.00295;859.67815;1666.67784;1923.67386;2083.93494;2420.41426;1800.4087;2262.98419;1853.36385;915.20951;818.90249;966.9851;1503.23887;1118.48338;1153.61409;1591.24943;2547.85124;2028.73095;1830.7017;1274.35468;1049.0594;880.38873;282.1015;592.20843;1118.48338;847.22664;1691.87823;1607.93303;2350.6139;2224.65804;1504.2468;1188.50604;781.97384;962.35078;892.99243;750.63881;1072.70798;1523.51602;2002.42716;2332.23658;3362.85729;1733.93654;2879.45041;1532.00478;1878.98155;1053.01153;1206.89887;1013.25501;1275.90343;1266.27771;1950.97604;2226.33768;2609.10504;2364.32684;2132.56446;1777.88073;2627.55026;1664.34799;1489.13164
 Di?er Sanayi Ürünleri;TEKIRDA?;14.73385;0.19276;1.00501;0.04436;35.65021;12.48701;1.11351;7.63325;0.25028;1.67532;0;25.8372;7.99762;6.1724;0.37245;0.9419;0.19976;22.19014;0.75436;34.89722;0.05131;12.32389;1.04726;2.73739;0.86914;0;0.24065;4.1276;0.03387;0.045;34.89722;6.32973;3.00328;3.24531;6.51091;7.43617;0.13357;0.07831;4.37355;1.1;2.16784;0;0;8.62764;7.31512;0.025;15.52468;2.07505;5.80407;0;2.55063;0.0418;9.04;3.46504;0.47306;13.80177;1.56622;1.04606;0.076;16.03;0;0.43391;0;0;1.1107
 F?nd?k ve Mamulleri ;TEKIRDA?;0;1.23658;0;2.90405;0;0;1.29237;0;0.80514;0.25986;0;0.78714;0.04284;0;0;0.96191;0;0.93596;0;0.5124;0;0.81091;0;0.58559;0;0.95174;0;0;0.36835;0.6836;0.5124;0;0.71694;0;0;0.34247;0;0.44344;0;1.29205;0;0;0.49472;0;0;0;0;0;6.21478;0;0;0;1.11632;0;3.48424;1.85303;0;0;0;0.09716;0;0;0.45651;0;0
 Hal? ;TEKIRDA?;0;31.93061;20.23189;0.32259;49.14456;47.339;2.6337;0.32263;50.09109;2.48518;23.36397;27.53859;4.22094;17.41958;1.99593;26.4599;4.70826;2.40366;0.59212;72.35799;0.40174;24.49335;0.225;2.67949;0.22304;13.97861;4.91092;1.67745;43.21341;4.48409;72.35799;24.97842;3.67453;24.51281;3.26267;15.15373;0.50032;0;0.28047;20.4352;0.21968;10.42195;1.04946;26.67638;40.97897;0;9.29526;0;0;0;0.037;3.53221;0;0;26.84105;71.23756;117.96122;148.21067;123.38567;174.0578;115.02881;79.57019;133.55116;226.92787;223.44013
 Haz?rgiyim ve Konfeksiyon ;TEKIRDA?;18391.12848;14916.5878;20701.44282;17644.5017;20146.21497;19413.40082;19223.02469;17997.19418;21072.00749;23134.17467;15909.437;20465.04313;12616.74161;21375.19168;15915.9563;17009.69947;14159.18553;15875.5654;17541.27356;18808.64406;20543.92961;20187.26915;16562.87122;16434.22905;11987.07276;13804.06597;14165.08905;12277.01723;15323.29853;17904.37301;19052.65131;19373.37208;17792.32696;15755.07338;16835.97775;11084.62543;7873.34388;6240.05109;13273.89404;13678.40607;14997.11525;15349.89101;19034.20812;16642.24877;16965.21664;15628.3223;18486.11724;10551.84127;14298.18036;12999.10698;13410.6119;11362.34274;13027.62693;14277.86257;18611.84821;15568.83325;14815.94317;15899.5239;17387.93963;12499.70182;16403.31084;13901.66638;12109.42224;11900.80478;13298.14076
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;TEKIRDA?;2836.01539;1343.62101;2829.37201;2762.85648;1671.68423;2643.3407;2751.57016;3835.07634;1973.49146;2790.37369;1780.98792;3232.53811;2320.29165;3910.30545;3286.00998;2654.5413;1803.58318;3134.56503;814.32064;1382.33377;1565.64259;1124.12794;1439.80037;3906.64887;1207.58347;1589.88707;2107.896;1018.89566;317.5321;2025.84273;1382.33377;3779.81337;3525.12506;2399.85939;1520.19078;2555.38416;2600.97232;1721.5767;2456.61434;2503.59318;2332.14024;2055.03535;1555.18249;1331.43346;2055.85203;1848.95253;1569.22746;1232.97201;1532.95596;1340.42133;1002.06292;746.17753;1339.17519;1226.06237;1537.82245;1171.43393;773.2856;720.29924;1222.33077;1151.9627;910.5054;597.35536;703.50312;574.36455;312.51533
 ?klimlendirme Sanayii;TEKIRDA?;5874.69508;5099.14906;5877.82937;3659.82966;4227.84759;3920.59486;4334.91946;4012.75338;5069.79256;4854.61719;3489.24618;6454.25488;5013.72017;7216.41328;5076.04287;4947.56442;3523.45948;4285.64734;4092.59477;3981.85505;4322.2019;3853.23003;3623.29062;5998.05179;3959.51528;4574.05305;5761.54118;4104.01609;3691.90104;4372.70179;3999.45835;3305.92316;3601.99153;2200.93902;4252.83562;2913.74991;2360.24741;1824.11905;2868.7362;3365.97112;2683.4234;2420.23786;2211.19439;3260.06667;4280.57611;2481.49059;4103.38706;1682.08443;4757.5494;3527.74616;4464.49227;3984.15567;4867.57045;3487.51141;4596.65194;4607.17393;3463.9286;3152.44231;4047.43161;3810.42048;4160.28518;4011.1459;3501.18556;3739.74123;2920.05939
 Kimyevi Maddeler ve Mamulleri  ;TEKIRDA?;29030.84179;27353.14267;27523.73536;21692.0698;25039.95728;21080.59508;27226.4329;23665.81597;25984.80387;27783.58291;17165.93063;25126.31021;19486.75215;26670.26809;24995.78913;24270.04645;19439.90498;21942.53702;19479.13572;17912.06121;23258.03564;19617.77812;16386.95286;23705.18704;19095.44956;22267.16754;21686.8758;17215.28329;15413.23653;17104.65727;17905.86448;19598.11622;16778.30063;12735.11479;12702.02797;13111.73459;8771.08937;7223.54167;10173.98342;11892.89158;11799.96362;10264.5445;10806.5924;11150.67197;10746.50547;10645.34715;10832.42042;8700.71773;13961.33404;12812.70883;12197.87743;11151.13119;11414.55805;10327.04934;12408.1457;12975.76714;11364.08407;9280.9273;9753.83865;10808.20677;11918.82922;10289.43085;14226.60511;11244.90707;11063.28341
 Kuru Meyve ve Mamulleri  ;TEKIRDA?;1.85824;37.18652;6.04294;28.61352;0;0;59.39429;34.91164;23.34118;13.09378;0;23.37574;31.25692;0;0;7.28128;31.00541;5.27332;1.24384;8.09551;0;2.47624;3.05661;2.46115;0;4.52891;0.18848;0;7.22787;2.3754;8.09551;4.87841;3.55442;0;3.56594;5.41614;0.38663;16.2813;5.36137;6.8245;0;0;7.61622;0;0;0;0;9.36362;18.77332;0;0;0;16.51029;0;11.284;10.65892;5.28141;2.08102;0;6.64796;0;0;5.29671;1.05961;0
 Madencilik Ürünleri;TEKIRDA?;396.32768;1081.13405;1017.40586;824.99305;885.47612;382.78292;455.53489;675.65946;745.73206;473.41644;872.1749;315.15704;527.42388;566.70115;811.93273;561.30038;728.90342;326.89119;507.4226;393.27614;443.85869;730.45177;902.16175;814.33685;958.87762;543.90157;410.83423;674.40175;273.84746;665.41421;393.27614;401.769;1288.57642;401.98941;593.46359;323.59967;368.26731;260.89732;490.06176;520.407;896.39333;520.69519;890.3897;468.00387;406.13842;318.9335;436.02063;636.07217;865.62488;725.16928;402.40281;360.12888;637.2318;296.02446;775.62735;736.03316;929.56239;666.33297;695.3007;731.80308;526.45025;939.89782;525.03165;440.85994;1065.06458
 Makine ve Aksamlar?;TEKIRDA?;14679.79215;14051.63025;16513.85271;17741.10254;15059.14697;13174.60854;13393.91872;11874.26464;19438.44687;15200.55548;11229.06066;15338.21016;11393.40099;19856.75644;15527.09715;15911.49651;12236.26652;13242.5456;11981.82389;11927.74574;14429.66797;12485.24486;7470.36405;14082.61512;13865.99706;9022.43303;11863.65688;11207.92836;9561.42153;13372.16997;12325.65645;9345.76581;8536.00555;6778.67571;8543.0145;5131.53624;3703.1097;4827.38685;6290.79588;8494.07345;8940.65491;7414.05141;7674.78984;8258.90768;7906.03196;6683.91911;8937.3174;3636.96198;7670.59184;6251.9996;7768.18694;5962.3839;7008.34364;6554.34697;7755.31363;7820.87294;4969.17638;5698.18064;7088.86931;5707.91151;6996.24509;5560.08398;7246.14668;5339.37142;5269.54349
